name,nid,icons,productUrl,image,originalPrice,originalPriceShow,price,promotionId,priceShow,discount,ratingScore,review,tItemType,location,cheapest_sku,sku,skus,description,brandId,brandName,sellerId,mainSellerId,sellerName,thumbs,restrictedAge,categories,clickTrace,addToCartSkus,itemId,freeShipping,skuId,inStock,isAD,addToCart,adClickTrace,utLogMap.x_object_type,utLogMap.originalPrice,utLogMap.x_item_ids,utLogMap.scene_pre,utLogMap.discount,utLogMap.isFreeShipping,utLogMap.x_sku_ids,utLogMap.SN,utLogMap.current_price,utLogMap.x_ad,utLogMap.x_eagleeye,utLogMap.x_object_id,installment,utLogMap.voucherIds
Binay Embroidery Cotton Plain T-Shirt For Men 4 Pcs Combo Set - Fashion | T-Shirts For Men | Men's Upper Wear | T-Shirts |,100960122,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/binay-embroidery-cotton-plain-t-shirt-for-men-4-pcs-combo-set-fashion-t-shirts-for-men-mens-upper-wear-t-shirts-i100960122-s1021490807.html?search=1,https://static-01.daraz.com.np/p/083764c95d86b1132c690a9ab020347e.jpg,1099.00,"Rs. 1,099",1050.00,null,"Rs. 1,050",-4%,4.2,273,nt_product,Nepal,100960122_NP-1021490807,100960122_NP,[],"['Material: Cotton', 'Neck: Round Neck', 'Sleeve: Half Sleeve', 'Style : Plain', 'Fit loose', 'Wash Care: Hand/Machine Wash']",39704,No Brand,1003665,,Binay embroidery,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:100960122;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:100960122_NP;price:1050.00;client:desktop;supplier_id:1003665;asc_category_id:4195;item_id:100960122;sku_id:1021490807;shop_id:13572,"[{'sku': '100960122_NP-1031725603', 'title': 'Int S', 'skuId': '1031725603', 'count': 0}, {'sku': '100960122_NP-1021490807', 'title': 'Int M', 'skuId': '1021490807', 'count': 0}, {'sku': '100960122_NP-1031725604', 'title': 'Int L', 'skuId': '1031725604', 'count': 0}, {'sku': '100960122_NP-1031725605', 'title': 'Int XL', 'skuId': '1031725605', 'count': 0}, {'sku': '100960122_NP-1031725606', 'title': 'Int 2XL', 'skuId': '1031725606', 'count': 0}]",100960122,Free Shipping,1021490807,True,0,False,query:;nid:100960122;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:100960122_NP;price:1050.00;client:desktop;supplier_id:1003665;asc_category_id:4195;item_id:100960122;sku_id:1021490807;shop_id:13572,item,1099.00,100960122,search,4,true,1021490807,f9bc9e66b566f66a15b9fe67bce2cddf,1050.00,1,214112f116993522448835172e2b0d,100960122,,5000000165107250000002565032
Gagan Regular Fit  Pure Cotton Round Neck  T-shirt For Men,128180045,"[{'domClass': 'lazMall', 'text': 'LazMall', 'alias': 'LazMallAlias', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/gagan-regular-fit-pure-cotton-round-neck-t-shirt-for-men-i128180045-s1035268939.html?search=1,https://static-01.daraz.com.np/p/e06e34ddeddd2c15719b6d204cb1d7ab.jpg,620.00,Rs. 620,299,null,Rs. 299,-52%,4.4,17,nt_product,Nepal,128180045_NP-1035268939,128180045_NP,[],"['Material: Cotton', 'Neck: Round Neck', 'Sleeve: Half Sleeve', 'Style : Plain', 'Fit type- loose', 'Wash Care: Hand/Machine Wash', 'Designed to offer a flattering and comfortable fit for various body types.', 'Made from soft, breathable, and durable materials for all-day comfort.', 'Ideal for layering under jackets, shirts, or sweaters', 'Suitable for casual, semi-formal, or athletic wear.']",126985240,Gagan Vest,900158691823,,Gagan,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:128180045;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:128180045_NP;price:299;client:desktop;supplier_id:900158691823;asc_category_id:4195;item_id:128180045;sku_id:1035268939;shop_id:101073,"[{'sku': '128180045_NP-1035552594', 'title': 'Int M', 'skuId': '1035552594', 'count': 0}, {'sku': '128180045_NP-1035268939', 'title': 'Int L', 'skuId': '1035268939', 'count': 0}, {'sku': '128180045_NP-1035268940', 'title': 'Int XL', 'skuId': '1035268940', 'count': 0}, {'sku': '128180045_NP-1035268941', 'title': 'Int XXL', 'skuId': '1035268941', 'count': 0}]",128180045,Free Shipping,1035268939,True,0,False,query:;nid:128180045;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:128180045_NP;price:299;client:desktop;supplier_id:900158691823;asc_category_id:4195;item_id:128180045;sku_id:1035268939;shop_id:101073,item,620.00,128180045,search,52,true,1035268939,f9bc9e66b566f66a15b9fe67bce2cddf,299,1,214112f116993522448835172e2b0d,128180045,,500000030500085000000331300250000003558013
Cream Cotton Plain Half Sleeves T-Shirt For Men - Cream | Multisize | Fashion | Summer T-Shirts For Men,126399183,"[{'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/cream-cotton-plain-half-sleeves-t-shirt-for-men-cream-multisize-fashion-summer-t-shirts-for-men-i126399183-s1034245617.html?search=1,https://static-01.daraz.com.np/p/3211ad7e58bddd7c8662ab2c231f92a2.jpg,,,350.00,null,Rs. 350,,3.8,32,nt_product,Nepal,126399183_NP-1034245617,126399183_NP,[],"['Round Neck Colar.', 'Number of Piece', 'Short Sleeve.', '100% cotton.', 'Slim Fitting.', 'Very Comfortable to Wear in Summer.', 'Comfortable Wearing Under Jacket, Shirts &amp; Sweater.', 'Machine Washable.']",39704,No Brand,900152802150,,Fashion Looks,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:126399183;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:126399183_NP;price:350.00;client:desktop;supplier_id:900152802150;asc_category_id:4195;item_id:126399183;sku_id:1034245617;shop_id:53540,"[{'sku': '126399183_NP-1034245620', 'title': 'Int S', 'skuId': '1034245620', 'count': 0}, {'sku': '126399183_NP-1034245617', 'title': 'Int M', 'skuId': '1034245617', 'count': 0}, {'sku': '126399183_NP-1034245621', 'title': 'Int L', 'skuId': '1034245621', 'count': 0}, {'sku': '126399183_NP-1034245622', 'title': 'Int XL', 'skuId': '1034245622', 'count': 0}, {'sku': '126399183_NP-1034245619', 'title': 'Int XXL', 'skuId': '1034245619', 'count': 0}, {'sku': '126399183_NP-1034245616', 'title': 'Int XXXL', 'skuId': '1034245616', 'count': 0}]",126399183,Free Shipping,1034245617,True,0,False,query:;nid:126399183;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:126399183_NP;price:350.00;client:desktop;supplier_id:900152802150;asc_category_id:4195;item_id:126399183;sku_id:1034245617;shop_id:53540,item,350.00,126399183,search,0,true,1034245617,f9bc9e66b566f66a15b9fe67bce2cddf,350.00,1,214112f116993522448835172e2b0d,126399183,,
Cactus Jack T-shirt For Men,128241808,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/cactus-jack-t-shirt-for-men-i128241808-s1035429635.html?search=1,https://np-live-21.slatic.net/kf/Sdfdc12e394154c588a4985f23bf90395E.jpg,1000.00,"Rs. 1,000",420,null,Rs. 420,-58%,4.3,4,nt_product,Nepal,128241808_NP-1035429635,128241808_NP,[],"['Brand : Generic', 'Gender : Unisex', 'Wash Care : Hand/Machine wash', 'Premium and stylish', 'Trendy Looks ']",39704,No Brand,900151947079,,L.B.H,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:128241808;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:128241808_NP;price:420;client:desktop;supplier_id:900151947079;asc_category_id:4195;item_id:128241808;sku_id:1035429635;shop_id:36492,"[{'sku': '128241808_NP-1035429635', 'title': 'Int M', 'skuId': '1035429635', 'count': 0}, {'sku': '128241808_NP-1035429636', 'title': 'Int L', 'skuId': '1035429636', 'count': 0}]",128241808,Free Shipping,1035429635,True,0,False,query:;nid:128241808;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:128241808_NP;price:420;client:desktop;supplier_id:900151947079;asc_category_id:4195;item_id:128241808;sku_id:1035429635;shop_id:36492,item,1000.00,128241808,search,58,true,1035429635,f9bc9e66b566f66a15b9fe67bce2cddf,420,1,214112f116993522448835172e2b0d,128241808,,
(Pack Of 2) Amul Comfy Sleeveless Cotton Sando Vest For Men - Fashion | Sando For Men | Men's Wear | Vest |,123365387,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/pack-of-2-amul-comfy-sleeveless-cotton-sando-vest-for-men-fashion-sando-for-men-mens-wear-vest-i123365387-s1033523301.html?search=1,https://static-01.daraz.com.np/p/e097c9e92acc5eff58605811afc7998e.jpg,330.00,Rs. 330,280.00,null,Rs. 280,-15%,4.8,28,nt_product,Nepal,123365387_NP-1033523301,123365387_NP,[],"['Pack of 2', 'Brand: AMUL', 'Highly Comfortable', 'No Synthetic Texture', 'No &amp; Never Itching', '100% Cotton']",39704,No Brand,900154488331,,Comfy,[],0,"[1819, 1854, 1782, 1803, 9686]",query:;nid:123365387;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:123365387_NP;price:280.00;client:desktop;supplier_id:900154488331;asc_category_id:9686;item_id:123365387;sku_id:1033523301;shop_id:69160,"[{'sku': '123365387_NP-1033523299', 'title': 'CM:100', 'skuId': '1033523299', 'count': 0}, {'sku': '123365387_NP-1033523303', 'title': 'CM:80', 'skuId': '1033523303', 'count': 0}, {'sku': '123365387_NP-1033523302', 'title': 'CM:85', 'skuId': '1033523302', 'count': 0}, {'sku': '123365387_NP-1033523301', 'title': 'CM:90', 'skuId': '1033523301', 'count': 0}, {'sku': '123365387_NP-1033523300', 'title': 'CM:95', 'skuId': '1033523300', 'count': 0}]",123365387,Free Shipping,1033523301,True,0,False,query:;nid:123365387;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:123365387_NP;price:280.00;client:desktop;supplier_id:900154488331;asc_category_id:9686;item_id:123365387;sku_id:1033523301;shop_id:69160,item,330.00,123365387,search,15,true,1033523301,f9bc9e66b566f66a15b9fe67bce2cddf,280.00,1,214112f116993522448835172e2b0d,123365387,,
Dollar Bigboss Men Black Sleeveless Derby Cotton Vest Sando - Fashion | - Fashion | Sando | Men's Wear |,125849179,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/dollar-bigboss-men-black-sleeveless-derby-cotton-vest-sando-fashion-fashion-sando-mens-wear-i125849179-s1034112180.html?search=1,https://static-01.daraz.com.np/p/cc8257704e99d4742831c0521fff2fd3.jpg,370.00,Rs. 370,299.00,null,Rs. 299,-19%,4.6,25,nt_product,Nepal,125849179_NP-1034112180,125849179_NP,[],"['Experience an ultimate comfort and style with this RN vest from Dollar Bigboss.', 'Made from 100% Super Combed Cotton Yarn to provide perfect fit to your body ', 'Prevents body marks and discomfort which makes it an ideal choice for everyday wear. ', 'The body hugging cut provides amazing fit and reveals best body shape.']",39704,No Brand,900154488331,,Comfy,[],0,"[1819, 1854, 1782, 1803, 9686]",query:;nid:125849179;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:125849179_NP;price:299.00;client:desktop;supplier_id:900154488331;asc_category_id:9686;item_id:125849179;sku_id:1034112180;shop_id:69160,"[{'sku': '125849179_NP-1034112184', 'title': 'CM:100', 'skuId': '1034112184', 'count': 0}, {'sku': '125849179_NP-1034112180', 'title': 'CM:80', 'skuId': '1034112180', 'count': 0}, {'sku': '125849179_NP-1034112181', 'title': 'CM:85', 'skuId': '1034112181', 'count': 0}, {'sku': '125849179_NP-1034112182', 'title': 'CM:90', 'skuId': '1034112182', 'count': 0}, {'sku': '125849179_NP-1034112183', 'title': 'CM:95', 'skuId': '1034112183', 'count': 0}]",125849179,Free Shipping,1034112180,True,0,False,query:;nid:125849179;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:125849179_NP;price:299.00;client:desktop;supplier_id:900154488331;asc_category_id:9686;item_id:125849179;sku_id:1034112180;shop_id:69160,item,370.00,125849179,search,19,true,1034112180,f9bc9e66b566f66a15b9fe67bce2cddf,299.00,1,214112f116993522448835172e2b0d,125849179,,
In Utero Nirvana Printed Cotton T-Shirt For Men - Multicolor | Multisize | Fashion | T-Shirts For Men,120918074,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/in-utero-nirvana-printed-cotton-t-shirt-for-men-multicolor-multisize-fashion-t-shirts-for-men-i120918074-s1032956413.html?search=1,https://static-01.daraz.com.np/p/2887423fcaffa240110e0e0c4b8bdeee.jpg,1090.00,"Rs. 1,090",499.00,null,Rs. 499,-54%,3.5,20,nt_product,Nepal,120918074_NP-1032956413,120918074_NP,[],"['Material: 100% Cotton', 'Neck: Round', 'Sleeve: Half Sleeve', 'LENGTH : 29.5 INCH', 'Wash Care: Hand/Machine Wash']",39704,No Brand,900151947079,,L.B.H,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:120918074;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:120918074_NP;price:499.00;client:desktop;supplier_id:900151947079;asc_category_id:4195;item_id:120918074;sku_id:1032956413;shop_id:36492,"[{'sku': '120918074_NP-1032956413', 'title': 'Int L', 'skuId': '1032956413', 'count': 0}, {'sku': '120918074_NP-1032956414', 'title': 'Int XL', 'skuId': '1032956414', 'count': 0}]",120918074,Free Shipping,1032956413,True,0,False,query:;nid:120918074;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:120918074_NP;price:499.00;client:desktop;supplier_id:900151947079;asc_category_id:4195;item_id:120918074;sku_id:1032956413;shop_id:36492,item,1090.00,120918074,search,54,true,1032956413,f9bc9e66b566f66a15b9fe67bce2cddf,499.00,1,214112f116993522448835172e2b0d,120918074,,
Shangrila Led Zeppelin Printed T-Shirt For Men - Black | Multisize | Fashion | Summer T-Shirts For Men,104498059,"[{'domClass': 'lazMall', 'text': 'LazMall', 'alias': 'LazMallAlias', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/shangrila-led-zeppelin-printed-t-shirt-for-men-black-multisize-fashion-summer-t-shirts-for-men-i104498059-s1025542772.html?search=1,https://static-01.daraz.com.np/p/c6debe23d5de72fa022bf16de3879e9d.jpg,475.00,Rs. 475,287,null,Rs. 287,-40%,4.3,49,nt_product,Nepal,104498059_NP-1025542772,104498059_NP,[],[],186742,Shangri-la,900151698004,,SHANGRI-LA T-shirt,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:104498059;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:104498059_NP;price:287;client:desktop;supplier_id:900151698004;asc_category_id:4195;item_id:104498059;sku_id:1025542772;shop_id:31415,"[{'sku': '104498059_NP-1025542772', 'title': 'Int XS', 'skuId': '1025542772', 'count': 0}, {'sku': '104498059_NP-1025542773', 'title': 'Int S', 'skuId': '1025542773', 'count': 0}, {'sku': '104498059_NP-1025542774', 'title': 'Int M', 'skuId': '1025542774', 'count': 0}, {'sku': '104498059_NP-1025542776', 'title': 'Int XL', 'skuId': '1025542776', 'count': 0}, {'sku': '104498059_NP-1025542777', 'title': 'Int XXL', 'skuId': '1025542777', 'count': 0}]",104498059,Free Shipping,1025542772,True,0,False,query:;nid:104498059;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:104498059_NP;price:287;client:desktop;supplier_id:900151698004;asc_category_id:4195;item_id:104498059;sku_id:1025542772;shop_id:31415,item,475.00,104498059,search,40,true,1025542772,f9bc9e66b566f66a15b9fe67bce2cddf,287,1,214112f116993522448835172e2b0d,104498059,,
New Naruto Purple Eye Anime Printed 100% Cotton Tshirt For Men - Black | Fashion Naruto Anime Printed Tshirt For Men,112255588,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/new-naruto-purple-eye-anime-printed-100-cotton-tshirt-for-men-black-fashion-naruto-anime-printed-tshirt-for-men-i112255588-s1030376023.html?search=1,https://static-01.daraz.com.np/p/be4b689a3f877c2e9adc12cbb68f5fd0.jpg,600.00,Rs. 600,425.00,null,Rs. 425,-29%,4.4,109,nt_product,Nepal,112255588_NP-1030376023,112255588_NP,[],[],39704,No Brand,1003316,,Silk fashion,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:112255588;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:112255588_NP;price:425.00;client:desktop;supplier_id:1003316;asc_category_id:4195;item_id:112255588;sku_id:1030376023;shop_id:13251,"[{'sku': '112255588_NP-1030376023', 'title': 'L', 'skuId': '1030376023', 'count': 0}, {'sku': '112255588_NP-1030376024', 'title': 'XL', 'skuId': '1030376024', 'count': 0}]",112255588,Free Shipping,1030376023,True,0,False,query:;nid:112255588;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:112255588_NP;price:425.00;client:desktop;supplier_id:1003316;asc_category_id:4195;item_id:112255588;sku_id:1030376023;shop_id:13251,item,600.00,112255588,search,29,true,1030376023,f9bc9e66b566f66a15b9fe67bce2cddf,425.00,1,214112f116993522448835172e2b0d,112255588,,
Binay Embroidery Gym Tanks Top With Hood Style For Men- Multisize | Fashion | Tank Tops For Men | Men's Wear |,113314558,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/binay-embroidery-gym-tanks-top-with-hood-style-for-men-multisize-fashion-tank-tops-for-men-mens-wear-i113314558-s1030804558.html?search=1,https://static-01.daraz.com.np/p/7de1ad24e78d5759b6c6ca90b68b1c06.jpg,550.00,Rs. 550,390.00,null,Rs. 390,-29%,4.3,67,nt_product,Nepal,113314558_NP-1030804558,113314558_NP,[],"['Fabric : 100 % Cotton', 'Neck : Round neck', 'Sleeve : Sleeveless', 'Style : Plain', 'Fit: Regular', 'Wash Care: Hand/Machine wash']",39704,No Brand,1003665,,Binay embroidery,[],0,"[1819, 1854, 1782, 1803, 9686]",query:;nid:113314558;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:113314558_NP;price:390.00;client:desktop;supplier_id:1003665;asc_category_id:9686;item_id:113314558;sku_id:1030804558;shop_id:13572,"[{'sku': '113314558_NP-1030804558', 'title': 'Int L', 'skuId': '1030804558', 'count': 0}, {'sku': '113314558_NP-1030804559', 'title': 'Int XL', 'skuId': '1030804559', 'count': 0}, {'sku': '113314558_NP-1032244687', 'title': 'Int XXL', 'skuId': '1032244687', 'count': 0}]",113314558,Free Shipping,1030804558,True,0,False,query:;nid:113314558;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:113314558_NP;price:390.00;client:desktop;supplier_id:1003665;asc_category_id:9686;item_id:113314558;sku_id:1030804558;shop_id:13572,item,550.00,113314558,search,29,true,1030804558,f9bc9e66b566f66a15b9fe67bce2cddf,390.00,1,214112f116993522448835172e2b0d,113314558,,
Luffy Printed Cotton Summer T-Shirt For Men - White | Multi Size Variation | Fashion | T-Shirt For Men,100862355,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/luffy-printed-cotton-summer-t-shirt-for-men-white-multi-size-variation-fashion-t-shirt-for-men-i100862355-s1034986269.html?search=1,https://static-01.daraz.com.np/p/f6f864e3dea7eccc866e6f6ca5376f32.jpg,600.00,Rs. 600,425.00,null,Rs. 425,-29%,4.5,161,nt_product,Nepal,100862355_NP-1034986269,100862355_NP,[],"['Material: Cotton', 'Neck Type: Round Neck', 'Sleeves: Half Sleeve', 'Fit: Loose Fit']",39704,No Brand,1003316,,Silk fashion,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:100862355;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:100862355_NP;price:425.00;client:desktop;supplier_id:1003316;asc_category_id:4195;item_id:100862355;sku_id:1034986269;shop_id:13251,"[{'sku': '100862355_NP-1034986269', 'title': 'Int L', 'skuId': '1034986269', 'count': 0}, {'sku': '100862355_NP-1035011330', 'title': 'Int XL', 'skuId': '1035011330', 'count': 0}]",100862355,Free Shipping,1034986269,True,0,False,query:;nid:100862355;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:100862355_NP;price:425.00;client:desktop;supplier_id:1003316;asc_category_id:4195;item_id:100862355;sku_id:1034986269;shop_id:13251,item,600.00,100862355,search,29,true,1034986269,f9bc9e66b566f66a15b9fe67bce2cddf,425.00,1,214112f116993522448835172e2b0d,100862355,,
White Cotton Plain Half Sleeves T-Shirt For Men - White | Multisize | Fashion | Summer T-Shirts For Men,125184752,"[{'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/white-cotton-plain-half-sleeves-t-shirt-for-men-white-multisize-fashion-summer-t-shirts-for-men-i125184752-s1033990649.html?search=1,https://static-01.daraz.com.np/p/47051a904619b5f3ba53ff95a40d84bb.jpg,,,350.00,null,Rs. 350,,3.7,18,nt_product,Nepal,125184752_NP-1033990649,125184752_NP,[],"['Round Neck Colar.', 'Number of Piece: 1', 'Short Sleeve.', '100% cotton.', 'Slim Fitting.', 'White Color.', 'Very Comfortable to Wear in Summer.', 'Comfortable Wearing Under Jacket, Shirts &amp; Sweater.', 'Machine Washable.']",39704,No Brand,900152802150,,Fashion Looks,[],0,"[1819, 1854, 1782, 1803, 4195]",query:;nid:125184752;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:125184752_NP;price:350.00;client:desktop;supplier_id:900152802150;asc_category_id:4195;item_id:125184752;sku_id:1033990649;shop_id:53540,"[{'sku': '125184752_NP-1033990654', 'title': 'Int S', 'skuId': '1033990654', 'count': 0}, {'sku': '125184752_NP-1033990649', 'title': 'Int M', 'skuId': '1033990649', 'count': 0}, {'sku': '125184752_NP-1033990650', 'title': 'Int L', 'skuId': '1033990650', 'count': 0}, {'sku': '125184752_NP-1033990651', 'title': 'Int XL', 'skuId': '1033990651', 'count': 0}, {'sku': '125184752_NP-1033990652', 'title': 'Int XXL', 'skuId': '1033990652', 'count': 0}, {'sku': '125184752_NP-1033990653', 'title': 'Int XXXL', 'skuId': '1033990653', 'count': 0}]",125184752,Free Shipping,1033990649,True,0,False,query:;nid:125184752;src:LazadaMainSrp;rn:f9bc9e66b566f66a15b9fe67bce2cddf;region:np;sku:125184752_NP;price:350.00;client:desktop;supplier_id:900152802150;asc_category_id:4195;item_id:125184752;sku_id:1033990649;shop_id:53540,item,350.00,125184752,search,0,true,1033990649,f9bc9e66b566f66a15b9fe67bce2cddf,350.00,1,214112f116993522448835172e2b0d,125184752,,
